,SMILES,Substrate
521,CCCCCCCCCCCCCCCCCCN(C)C[C@H](CO[P@@](=O)(O)OCC[N+](C)(C)C)OC,0
522,O=c1ccc2ccc(O)cc2o1,0
523,COc1cc([C@@H]2c3cc4c(cc3[C@H](N(C)C)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,0
524,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0
525,CC(=O)O[C@@H]1C(=O)[C@@H](O)[C@H](C)O[C@@H]1O[C@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](CC(=O)[C@@H](O)C4(C)C)[C@@]3(C)C(=O)C[C@@]2(C)[C@@H]1[C@@](C)(O)C(=O)/C=C/C(C)(C)O,0
526,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,0
527,COc1cc2cc(C3=NNC(=O)C[C@@H]3C)sc2cc1OC,0
528,O[C@](CCN1CCCCC1)(c1ccccc1)[C@H]1C[C@H]2C=C[C@@H]1C2,0
529,O=C(O)/C(Cl)=C(\Cl)C(=O)Nc1cccc(Cl)c1,0
530,O=c1[nH]c(=O)n([C@@H]2C[C@H](O)[C@H](CO)O2)cc1F,0
531,C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C,0
532,COc1cc([C@H]2Oc3cc(-c4oc5cc(O)cc(O)c5c(=O)c4O)ccc3O[C@@H]2CO)ccc1O,0
533,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0
534,CCOC(=O)c1c(-c2ccc(Cl)cc2)c(C#N)c(=S)n([C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)c1C,0
535,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,0
536,Cn1c2ccccc2c2cc(-c3ccccc3)c3c(c21)C(=O)C=CC3=O,0
537,NS(=O)(=O)c1nn2c(Br)c(-c3ccccc3)nc2s1,0
538,O=[N+]([O-])c1ccc2c(Nc3ccccc3-c3ccccc3Nc3c4ccccc4nc4cc([N+](=O)[O-])ccc34)c3ccccc3nc2c1,0
539,COc1cc(OC)c(C(=O)/C=C/c2cn(C)c3ccccc23)c(OC)c1,0
540,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0
541,O=C(O)CCc1cc2c(cc1O)Oc1cc(O)c(CCC(=O)O)cc1C21OC(=O)c2cc(C(=O)O)ccc21,0
542,O=C1Cc2ccccc2N1,0
543,Nc1nc(Cl)c(N)c(NC[C@]2(CO)C[C@H](CCCCc3ccccc3)C2)n1,0
544,CCCNC[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1,0
545,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCOCC2)[C@H](O)[C@H](C)O1,0
546,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)NNCCO)cccc34)cc2)n1,0
547,Nc1ccn([C@@H]2CO[C@@H](CO)O2)c(=O)n1,0
548,Cc1cc(-c2ccco2)c(C#N)c(=S)n1[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,0
549,Cc1ccc(N(CC(=O)O)CC(=O)O)c(OCCOc2cc(-c3c4cc(Cl)c(=O)cc-4oc4cc(O)c(Cl)cc34)ccc2N(CC(=O)O)CC(=O)O)c1,0
550,O=c1cc2ccccc2nn1Cc1ccccc1Cl,0
551,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0
552,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,0
553,CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21,0
554,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,0
555,COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c[nH]c2c1,0
556,CNC(=O)O/N=C/C(C)(C)S(C)(=O)=O,0
557,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,0
558,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,0
559,Oc1ccc2ccccc2c1OCc1nnc(CCCCCCCCc2nnc(COc3c(O)ccc4ccccc34)n2Nc2ccccc2)n1Nc1ccccc1,0
560,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc(Cl)c1Cl,0
561,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0
562,CCOC(=O)/C=C(/C(=O)OCC)n1ccc(=O)n(Cc2cnnn2COCCOC(C)=O)c1=O,0
563,OCCOCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,0
564,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,0
565,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0
566,CCOP(=S)(OCC)S[C@@H](CCl)N1C(=O)c2ccccc2C1=O,0
567,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,0
568,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@H]3O[C@H]1C[C@@H](n2cc(CCCCO)nn2)[C@@H](O)[C@@H](C)O1,0
569,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc([N+](=O)[O-])c1,0
570,O=c1c(Cc2ccc(O)cc2)nc2c(CC3CCCC3)[nH]c(-c3ccc(O)cc3)cn1-2,0
571,O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1,0
572,CC(=O)[C@H]1O[C@@H](Oc2ccc(/C=C(\C)C(=O)N[C@@H]3[C@H](O)[C@@H](O)[C@H]4OCO[C@H]4[C@@H]3O)cc2O)[C@@H](O)[C@@H]1O,0
573,COc1cccc(COc2ccccc2CCc2ccccc2)c1OC,0
574,O[C@H](COc1cccc2ncccc12)CN1CCN(C2c3ccccc3CCc3ccccc32)CC1,0
575,COc1ccc(-c2c(C(C)=O)c(-c3ccccc3)n([C@@H]3O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3OC(C)=O)c(=S)c2C#N)cc1,0
576,C[C@@H]1[C@@H](c2ccc3c(c2)OCO3)c2cc3c(cc2O[C@@H]1N1CCOCC1)OCO3,0
577,CC(=O)NCCCCCCNC(C)=O,0
578,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)Nc4c(cnn4-c4ccc(F)cc4)C[C@@H]32)C1,0
579,O=c1cc(-c2ccccc2)oc2ccccc12,0
580,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@H]3O[C@H]1C[C@@H](n2cc(CO)nn2)[C@@H](O)[C@@H](C)O1,0
581,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,0
582,N#Cc1c2c(c(-c3cccs3)n([C@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)c1=S)CCc1ccccc1-2,0
583,CN(C)CCOC(c1ccccc1)c1ccccc1,0
584,CC[C@]12C=CCN3CC[C@@]4(c5ccc(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,0
585,C=C(CC[C@H](O)[C@@]1(C)CC[C@H](C(C)(C)O)O1)[C@H]1CC[C@H]2O[C@@H]([C@]3(C)CC[C@@H](Br)C(C)(C)O3)CC[C@]2(C)O1,0
586,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)COC(=O)c3cccc4c(=O)c5ccccc5[nH]c34)cc2)n1,0
587,N#Cc1c(=O)c2cc([N+](=O)[O-])ccc2n2c1[nH]c1ccccc12,0
588,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0
589,C/C=C(\CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,0
590,CC[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@@H]1C[C@@H]1c2cc(OC)c(OC)cc2CCN1C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,0
591,COC(=O)Nc1nc2ccc([S@@](=O)c3ccccc3)cc2[nH]1,0
592,COc1c(O)cc(C(=O)O[C@@H]2Cc3c(O)cc(O)cc3O[C@@H]2c2cc(O)c(OC)c(O)c2)cc1O,0
593,NC(=O)N1c2ccccc2C=Cc2ccccc21,0
594,COc1ccc(C2=CN3CCC[C@H]3C=C2c2cc(O)c(OC)c(OC)c2)cc1OC,0
595,CCCCCCCCC/C=C1\CC[C@@H](CN2CCOCC2)C1=O,0
596,CO[P@](=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,0
597,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,0
598,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)O)[C@H]3SC2)cc1,0
599,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0
600,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,0
601,CC(C)NC[C@@H](O)COc1ccc(CC(N)=O)cc1,0
602,CCOC(=O)CNC(=O)N(CC)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,0
603,O=C1c2ccccc2C(=O)c2c1ccc1conc21,0
604,COc1cccc2c1[C@@H](CO)N1[C@@H](C#N)[C@@H]3C[C@@H](C(=O)O)[C@H]([C@@H]1C2)N3C,0
605,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0
606,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,0
607,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,0
608,CNC(C)(C)Cc1ccccc1,0
609,O=CN[C@@H](N1CCN([C@H](NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,0
610,CC(C)=CCC/C(C)=C/CC/C(C)=C\CO,0
611,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,0
612,COc1cc([C@H]2Oc3cc(-c4oc5c(C/C=C(\C)CCC=C(C)C)c(O)cc(O)c5c(=O)c4O)ccc3O[C@@H]2CO)ccc1O,0
613,CCNc1nc2nn[nH]c2c(=O)[nH]1,0
614,C[C@]1(O)C[C@]2(O)C=CC3=C(C(=O)c4cccc(O)c4C3=O)[C@]2(O)C(=O)[C@H]1O,0
615,CCc1cccc2cc([C@@H](O)CNC(C)(C)C)oc12,0
616,CCOC(=O)[C@H]1C(=O)[C@@H](C(=O)OCC)[C@H](c2ccccc2)N(C)[C@@H]1c1ccccc1,0
617,CNc1nc(N(C)C)nc(N(C)C)n1,0
618,CCNc1nc(Cl)nc(NC(C)C)n1,0
619,N#Cc1cc2c(n([C@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)c1=S)CCC2,0
620,C=C1C(=O)OC[C@@H]2C(C(=O)O)=C[C@H]3[C@H](C)C(C)=C[C@@]123,0
621,CC(C)=CCC/C(C)=C/Cc1cc(/C=C/c2cc(O)c(CC=C(C)C)c(O)c2)cc(O)c1O,0
622,O=C1C=CC(=O)c2ccc(=O)ccc21,0
623,CN(C)c1ccc(/N=C2\C=CC(=C(C#N)C#N)c3ccccc32)cc1,0
624,CN(C)CCCCN1CCc2c(n(C)c3ccccc23)C1=O,0
625,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0
626,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0
627,CN(C)CCO[C@](C)(c1ccccc1)c1ccccn1,0
628,CN1CCN(c2c(Cl)cc(Cl)c3[nH]c4ccccc4c(=O)c23)CC1,0
629,Nc1nc(N)nc(N)n1,0
630,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0
631,COc1ccc(C(=O)c2c(C(C(=O)c3ccc(OC)cc3)C(=O)c3ccc(OC)cc3)n(C(=O)c3ccc(OC)cc3)c3ccccc23)cc1,0
632,COc1cc([C@H]2Oc3cc(-c4oc5c(CC=C(C)C)c(O)cc(O)c5c(=O)c4O)ccc3O[C@@H]2CO)ccc1O,0
633,CC(C)NC[C@H](O)COc1cccc2ccccc12,0
634,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@@H](O)C[C@]2(C)[C@H]3CC=C4[C@@H](CC(=O)[C@@H](O)C4(C)C)[C@]3(CO)C(=O)C[C@]12C,0
635,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0
636,CC(=O)c1sc2c(c1OC(=O)c1ccc(Cl)cc1Cl)c(=O)n(-c1ccccc1)c(=S)n2-c1ccccc1,0
637,COc1ccc2c3c([nH]c2c1)[C@H]1C[C@H]2[C@H](C[C@@H](O)[C@H](OC)[C@H]2C(=O)O)CN1CC3,0
638,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0
639,COc1cccc2c1C(=N)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(C)=O)C[C@@H]3O[C@@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0
640,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,0
641,Nc1c2c(nc3ccccc13)CCCC2,0
642,CCN(CC)CC(=O)Nc1c(C)cccc1C,0
643,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,0
644,CC(C)=CCc1cc(C(=O)/C=C/c2ccc(O)c(O)c2)c(O)cc1O,0
645,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,0
646,O=C(O)CN(CC(=O)O)Cc1cc2c(cc1O)Oc1cc(O)c(CN(CC(=O)O)CC(=O)O)cc1C21OC(=O)c2ccccc21,0
647,Cc1cc(C)n([C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(=S)c1C#N,0
648,CC(C)=CCc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,0
649,COC(=O)[C@@]12C(=O)C=CC(=O)[C@@H]1[C@@H]1C(=C[C@@H]2COC(C)=O)O[C@@H]2OC3(CCCCC3)O[C@@H]21,0
650,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0
651,COCCCC/C(=N/OCCN)c1ccc(C(F)(F)F)cc1,0
652,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,0
653,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0
654,COC(=O)C1=C(C(=O)OC)N(c2ccc(OC)cc2[N+](=O)[O-])C(c2ccc(C)cc2)=C[C@H]1c1ccc(OC)cc1OC,0
655,O=C(O)[C@H]1C[C@H](Oc2ccc3ccc(=O)oc3c2)[C@H](O)[C@@H](O)[C@H]1O,0
656,C[C@@](O)(/C=C/[C@@H]1CC=CC(=O)O1)[C@@H](C[C@@H](O)/C=C/C=C/C=C/CO)OP(=O)(O)O,0
657,N#Cc1cc2c(n([C@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)c1=S)CCCCCC2,0
658,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,0
659,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,0
660,COc1ccc2cc([C@@H](C)C(=O)O)ccc2c1,0
661,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,0
662,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0
663,CC(C)CCCCCCCCCCCCC(=O)NCC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](Nc2ncnc3nc[nH]c23)O[C@H]1C,0
664,CC[C@H]1C(=O)Nc2ccc(F)cc2N1C(=O)OC(C)C,0
665,CC(=O)O[C@@H](C)c1cc2c(s1)C(=O)c1scc([C@H](C)OC(C)=O)c1C2=O,0
666,COc1cc2c(cc1OC)-c1cc3cc(OC)c(OC)cc3c(=O)n1CC2,0
667,CC(C)(C)NC[C@@H](O)c1cc(O)cc(O)c1,0
668,CC(=O)OCOC(=O)CCCc1cc2c(cc1OC(C)=O)Oc1cc(OC(C)=O)c(CCCC(=O)OCOC(C)=O)cc1C21OC(=O)c2cc(C(=O)OCOC(C)=O)ccc21,0
669,CNC(=O)O/N=C/C(C)(C)SC,0
670,CO[C@@H]1C[C@](C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)O[C@@H]1O[C@@]2(C)[C@@H](O)[C@@H](N(C)C)[C@@H]1O,0
671,Cc1cc2c(c3c1c1ccccc1n3C)C(=O)C=CC2=O,0
672,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,0
673,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)[C@@H]1c1cccc([N+](=O)[O-])c1,0
674,CCN1C[C@H](CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,0
675,O=C(O)c1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21,0
676,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,0
677,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,0
678,CN(C)c1cccc(/C=C(\C#N)c2ccccc2)c1,0
679,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0
680,COc1ccc2c(=O)c(-c3cc(OC)c(OC)cc3OC)coc2c1,0
681,Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,0
682,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,0
683,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,0
684,Cc1ccc(/C=C2\CNC/C(=C\c3ccc(C)cc3)C2=O)cc1,0
685,CC(=O)CCC[C@@H](C)[C@@H]1O[C@H]([C@]2(C)CCC(=O)O2)C[C@@H]2[C@H]1OC(=O)[C@H]2CSc1ccccc1,0
686,CO[C@H]1[C@@H](OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,0
687,O=C(CC(=O)c1ccccc1/N=C1\CC(=O)C(=O)c2ccccc21)C(=O)Nc1cccc(C(F)(F)F)c1,0
688,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0
689,COc1cc(CNc2ccc(SC)cc2)cc(OC)c1OC,0
690,C=CC(=O)N1C/C(=C\c2ccc(Cl)cc2)C(=O)/C(=C/c2ccc(Cl)cc2)C1,0
691,CC1=C[C@H](C)[C@H](C)N(CC2=NCCN2)c2ccccc21,0
692,COc1ccc(/C=C/c2cc(OC)c(OC)c(OC)c2)cc1OCC(=O)O,0
693,COc1cc(O)c(Cc2ccccc2O)c(O)c1C(=O)CCc1ccccc1,0
694,O=C(O)c1ccccc1O,0
695,C[C@@H]1CN(c2nc(N(CCO)CC(C)(C)O)c3nc(-c4ccccc4)c(N4C[C@@H](C)O[C@@H](C)C4)nc3n2)C[C@H](C)O1,0
696,C=C1CC2(C[C@@H](c3ccccc3C)O[C@H](c3ccccc3C)C2)OC1=O,0
697,COc1cc2cc(C(=O)N3C[C@H](CCl)c4ccc(NCCN)cc43)[nH]c2c(OC)c1OC,0
698,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,0
699,ClC1(Cl)[C@]2(Cl)[C@@]3(Cl)[C@]4(Cl)C(Cl)(Cl)[C@@]5(Cl)[C@](Cl)([C@]1(Cl)[C@]53Cl)[C@]24Cl,0
700,CC(=O)OC[C@H]1O[C@@H](n2c(C)c(C(C)=O)c(-c3ccco3)c(C#N)c2=S)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,0
701,CSc1nc(-c2ccc(C)cc2)c(C#N)c(=O)[nH]1,0
702,C#Cc1cccc(-n2c(O)ccc2O)c1,0
703,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,0
704,CC[C@]1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,0
705,CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,0
706,COc1ccc(Cc2cc(OC)c(OC)c(OC)c2)cc1O,0
707,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0
708,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0
709,COc1ccc2[nH]cc([C@H]3[C@@H]4CC[C@@H](C4)[C@@H]3NCc3cccc(CN[C@H]4[C@@H]5CC[C@@H](C5)[C@@H]4c4c[nH]c5ccc(OC)cc45)c3)c2c1,0
710,O=c1c(Cc2ccc3ccccc3c2)nc2c(Cc3ccccc3)[nH]c(-c3ccc(O)cc3)cn1-2,0
711,CN(/N=C/c1cccc2cccnc12)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0
712,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@H]3O[C@H]1C[C@@H](n2cc(CCO)nn2)[C@@H](O)[C@@H](C)O1,0
713,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,0
714,CNC(=O)Oc1cccc2ccccc12,0
715,Cc1cccc(C)c1OC[C@@H](C)N,0
716,Cc1cc2nc(C=C(C(F)(F)F)C(F)(F)F)sc2cc1C,0
717,O=C1C(Cl)=C(Cl)C(=O)N1c1ccc(F)cc1,0
718,CCCC[C@@H](C)[C@@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@@H](C)C[C@H](O)CCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,0
719,CCN(CCCl)CCNc1c2ccccc2nc2ccc(OC)cc12,0
720,O=C1C(CO)=C(CO)C(=O)c2c(O)ccc(O)c21,0
721,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,0
722,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,0
723,O=Cc1cc(O)ccc1Br,0
724,COc1cc(/C=C/c2ccc(C)cc2)cc(OC)c1OC,0
725,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,0
726,CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@@H](N)C(=O)O,0
727,S=C1/C(=N\c2ccccc2)N(c2ccccc2)C(=[N+]=c2ccccn2Cc2ccccc2)N1c1ccccc1,0
728,CCCC(C)(COC(N)=O)COC(N)=O,0
729,NS(=O)(=O)Cc1noc2ccccc12,0
730,COC(=O)[C@H](N)CS,0
731,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C\C=C\C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,0
732,COc1cc2c(cc1OC)CN(CCCC1=CCCc3cc(OC)c(OC)cc31)CC2,0
733,O=c1ncccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0
734,O=[P@@]1(N(CCCl)CCCl)NCCCO1,0
735,N#Cc1cc2c(n([C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)c1=S)CCCC2,0
736,COc1cccc2c1[C@@H]1CO[C@@H]3[C@@H]4C[C@@H](C(=O)O)[C@H]([C@H](C2)N31)N4C,0
737,CNC(=O)ON(C(C)=O)C(=O)NC,0
738,COCCc1ccc(OC[C@H](O)CNC(C)C)cc1,0
739,COC(=O)C1=C(C(=O)Nc2cccnc2Cl)N(c2ccc(OC)cc2[N+](=O)[O-])C(c2ccc(C)cc2)=C[C@H]1c1ccc(OC)cc1OC,0
740,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0
741,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@H](O[C@H]2C[C@@H](N)[C@H](O)[C@@H](C)O2)C1)C(=O)c1c(OCc2ccccc2)cccc1C3=O,0
742,O=C1C(CC[S@@](=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,0
743,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,0
744,C#C[C@H](CC(=O)O)NC(=O)CN1CCc2ccc(N3CCNCC3)cc2C1=O,0
745,CN(C)C(=S)SN(C)C(=O)Nc1ccccc1,0
746,O[C@](CCN1CCCC1)(c1ccccc1)C1CCCCC1,0
747,CC(C)(C)c1nc2c(o1)/C(=N\c1ccc(F)cc1)c1ccccc1C2=O,0
748,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)ccc1O,0
749,CC(=O)N/C=C/c1cc(O)ccc1O,0
750,CCC[S@](=O)c1ccc2nc(NC(=O)OC)[nH]c2c1,0
751,O=C(O)[C@H]1O[C@@H](Oc2ccc3c(c2)S[C@H](c2ccc(O)cc2)[C@H]3C(=O)c2ccc(OCCN3CCCCC3)cc2)[C@H](O)[C@@H](O)[C@@H]1O,0
752,O=NN(CCCl)C(=O)NCCCl,0
753,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,0
754,Cc1cc(=O)n(-c2ccccc2)n1C,0
755,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc2nonc12,0
756,COc1cc2c3c(n(C)c(=O)c2cc1OC)-c1cc2c(cc1C3=O)OCO2,0
757,CC(C)c1cccc(C(C)C)c1NC(=O)CN(CC(=O)O)CC(=O)O,0
758,CC[C@@]1(C)CC(=O)NC1=O,0
759,CN(C)C(=O)Oc1ccc[n+](C)c1,0
760,O=C[C@H](CO)O[C@@H](C=O)c1c[nH]c(=O)[nH]c1=O,0
